"ReportDate","AssetClass","Flow","FlowPct","AssetsEnd","PortfolioChangePct"
"1/6/2016 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-437.455772435,-0.146,288245.25268768,-3.468
"1/6/2016 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-126.260718505,-0.0671,180391.042566025,-3.9869
"1/6/2016 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",-223.698004385,-0.1122,192289.012837975,-3.3335
"1/6/2016 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",-265.01390208,-0.5229,48605.456343915,-3.5109
"1/6/2016 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-195.58267636,-0.2521,74158.528803015,-4.1112
"1/6/2016 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",-4.502132535,-0.0122,35480.65220922,-3.5608
"1/6/2016 12:00:00 AM","Real Estate-North America-USA-North America-Equity",-115.55569432,-0.3263,35195.249516525,-1.3769
"1/6/2016 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",-238.959925845,-0.5158,44129.802909525,-4.2003
"1/6/2016 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-91.248783055,-0.3207,26914.988262125,-5.0622
"1/6/2016 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",-166.39673255,-0.5838,27158.748038375,-4.1145
"1/6/2016 12:00:00 AM","Technology-North America-USA-North America-Equity",23.727172425,0.2034,11089.83072353,-4.9911
"1/6/2016 12:00:00 AM","Telecom-North America-USA-North America-Equity",-0.39381778,-10.6218,3.2039117,-2.9659
"1/6/2016 12:00:00 AM","Utilities-North America-USA-North America-Equity",-51.197096245,-0.3968,12681.011087705,-1.3096
"12/30/2015 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",0.265713635,0.118,220.65760206,-2.0676
"12/30/2015 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",10.195746985,2.7046,385.976393605,-0.3145
"12/30/2015 12:00:00 AM","Energy-North America-USA-North America-Equity",-107.699657485,-0.4946,20922.62718474,-3.4295
"12/30/2015 12:00:00 AM","Financials-North America-USA-North America-Equity",31.29386307,0.488,6465.81577146,0.3314
"12/30/2015 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-16.622057845,-0.1043,16001.85361767,0.5705
"12/30/2015 12:00:00 AM","Industrials-North America-USA-North America-Equity",-0.0627876,-0.4853,12.8278555,-0.3498
"12/30/2015 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-898.20347714,-0.2992,299497.242067965,0.0811
"12/30/2015 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-276.37950414,-0.1472,188112.57676356,0.3499
"12/30/2015 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",-16.969308155,-0.0084,199220.026646905,-0.245
"12/30/2015 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",-434.990138265,-0.8491,50675.85155403,-0.2117
"12/30/2015 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-239.01477779,-0.3075,77555.441562555,0.0886
"12/30/2015 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",-194.631880245,-0.5247,36809.46699996,-0.2293
"12/30/2015 12:00:00 AM","Real Estate-North America-USA-North America-Equity",141.390437185,0.4094,35411.923943005,1.9362
"12/30/2015 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",-188.97811848,-0.4059,46323.88131996,-0.0813
"12/30/2015 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-123.635848005,-0.433,28448.976709535,0.0769
"12/30/2015 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",-71.76291301,-0.2501,28498.3637788,-0.4218
"12/30/2015 12:00:00 AM","Technology-North America-USA-North America-Equity",13.960386835,0.1206,11661.311337235,0.6333
"12/30/2015 12:00:00 AM","Telecom-North America-USA-North America-Equity",1.687852775,83.1864,3.70760778,-0.4598
"12/30/2015 12:00:00 AM","Utilities-North America-USA-North America-Equity",-59.86082579,-0.4599,12901.171446855,-0.4067
"12/23/2015 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",-0.186008265,-0.0839,225.04523443,1.655
"12/23/2015 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",3.586828855,0.9628,376.9662858,0.2253
"12/23/2015 12:00:00 AM","Energy-North America-USA-North America-Equity",-43.957337145,-0.2199,21773.077988725,9.096
"12/23/2015 12:00:00 AM","Financials-North America-USA-North America-Equity",49.869661735,0.7834,6412.40811567,-0.0794
"12/23/2015 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-52.15504317,-0.3276,15931.677050815,0.4462
"12/23/2015 12:00:00 AM","Industrials-North America-USA-North America-Equity",-0.04203281,-0.3247,12.935902495,0.262
"12/23/2015 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-1059.13629321,-0.3502,300114.11637237,-0.3909
"12/23/2015 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",570.212653005,0.3027,187738.779769075,-0.6222
"12/23/2015 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",-202.55175114,-0.1011,199722.879977785,-0.1636
"12/23/2015 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",-56.569970705,-0.1104,51219.74059294,0.1664
"12/23/2015 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",364.65660241,0.4707,77727.10033201,-0.1281
"12/23/2015 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",60.68962211,0.1644,37088.351118905,0.3141
"12/23/2015 12:00:00 AM","Real Estate-North America-USA-North America-Equity",81.06716328,0.2363,34533.440132515,-0.1477
"12/23/2015 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",-609.023412665,-1.2942,46554.458403565,0.2377
"12/23/2015 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",6.79292068,0.0237,28549.837489305,-0.1323
"12/23/2015 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",-179.948476755,-0.6269,28690.96439298,0.5813
"12/23/2015 12:00:00 AM","Technology-North America-USA-North America-Equity",30.292488055,0.2617,11573.22879332,-0.2567
"12/23/2015 12:00:00 AM","Telecom-North America-USA-North America-Equity",-0.204146905,-9.2172,2.028998735,0.8347
"12/23/2015 12:00:00 AM","Utilities-North America-USA-North America-Equity",-125.65054512,-0.9763,13013.960649755,2.0978
"12/16/2015 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",1.010618745,0.4498,221.56383642,-1.8354
"12/16/2015 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",-1.50323979,-0.4073,372.53993441,1.3641
"12/16/2015 12:00:00 AM","Energy-North America-USA-North America-Equity",-85.94820154,-0.3979,19989.68437498,-7.0726
"12/16/2015 12:00:00 AM","Financials-North America-USA-North America-Equity",-3.214114685,-0.0506,6345.86407309,0.066
"12/16/2015 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-113.44167071,-0.7254,15915.788823045,2.5703
"12/16/2015 12:00:00 AM","Industrials-North America-USA-North America-Equity",-0.08668177,-0.6687,12.943925355,0.5355
"12/16/2015 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-1353.43328547,-0.4488,302405.87720194,0.8189
"12/16/2015 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-892.561749665,-0.4762,188346.65852891,0.9938
